
FUNDAÇÃO GETULIO VARGAS
IBRE
Consulta Ins.Inf x Sugestão
Data :   01/06/2022

Data;Job Ins.Inf (atual);Item Ins.inf (atual);Cod.Ins.Inf (atual);Desc. Ins.Inf (atual);Unid.Medida Ins.Inf (atual);Cod.Ins.Inf (gerado);Dsc.Insumo (sugerido);Unid.Med.Insumo (sugerido);Classificação Ins.Inf (atual);Status MT Ins.Inf (atual);Observação;Justificativa Livre
25/05/2022;O-GRUPOS;;1376672;MANTA GEOTEXTIL NÃO TECIDO DE POLIESTER DENS: 150G/M2 - LARG: 2,30M X 100M - REF.: DR150  SANTA FE;M2;;;;NC sem sugestão;;;
25/05/2022;DNIT;;1376672;MANTA GEOTEXTIL NÃO TECIDO DE POLIESTER DENS: 150G/M2 - LARG: 2,30M X 100M - REF.: DR150  SANTA FE;M2;;;;NC sem sugestão;;;
25/05/2022;DMTSP;268193;1198228;TINTA DE POLIÉSTER EM PÓ MODELO: BRASICOAT  BRASILUX;KG;1560147;TINTA POLIÉSTER EM PÓ BRASICOAT BRANCO BRILHANTE BRASILUX;KG;MT com sugestão;Alteração de Característica / Especificação;;
25/05/2022;SICROSP;302764;1198228;TINTA DE POLIÉSTER EM PÓ MODELO: BRASICOAT  BRASILUX;KG;1560147;TINTA POLIÉSTER EM PÓ BRASICOAT BRANCO BRILHANTE BRASILUX;KG;MT com sugestão;Alteração de Característica / Especificação;;
25/05/2022;O-GRUPOS;180;1198228;TINTA DE POLIÉSTER EM PÓ MODELO: BRASICOAT  BRASILUX;KG;1560147;TINTA POLIÉSTER EM PÓ BRASICOAT BRANCO BRILHANTE BRASILUX;KG;MT com sugestão;Alteração de Característica / Especificação;;
25/05/2022;DMTSP-2;268193;1198228;TINTA DE POLIÉSTER EM PÓ MODELO: BRASICOAT  BRASILUX;KG;1560147;TINTA POLIÉSTER EM PÓ BRASICOAT BRANCO BRILHANTE BRASILUX;KG;MT com sugestão;Alteração de Característica / Especificação;;
25/05/2022;IPC;620101001;1315640;AUTOMOVEL NOVO FIAT UNO 1.0 4 PORTAS - COM AR CONDICIONADO, DIREÇÃO ELÉTRICA, VIDROS E TRAVAS ELÉTRICOS  FIAT;UNID;1560150;AUTOMOVEL NOVO FIAT CRONOS 1.3 4 PORTAS - COM AR CONDICIONADO, DIREÇÃO ELÉTRICA, VIDROS E TRAVAS ELÉTRICOS FIAT;UNID;MT com sugestão;Alteração de Característica / Especificação;;
25/05/2022;IPC;620103016;1528414;AUTOMÓVEL USADO FIAT UNO ATTRACTIVE 1.0 4 PORTAS - COM AR CONDICIONADO, DIREÇÃO HIDRÁULICA, VIDROS E TRAVAS ELÉTRICOS - COM 3 ANOS DE USO  FIAT;UNID;1560151;AUTOMOVEL USADO CHEVROLET ONIX 1.0 4 PORTAS - CAMBIO AUTOMATICO, COM AR CONDICIONADO, DIREÇÃO HIDRAULICA, VIDROS E TRAVAS ELÉTRICOS - COM 3  ANOS DE USO CHEVROLET;UNID;MT com sugestão;Alteração de Característica / Especificação;;
25/05/2022;IPC;620105026;1556874;MOTOCICLETA NOVA BIZ 115I 2021/2022 - GASOLINA - FREIOS CBS - INJEÇÃO ELETRÔNICA - PARTIDA ELÉTRICA  HONDA;UNID;1560149;MOTOCICLETA NOVA BIZ 115I 2022/2022 - GASOLINA - FREIOS CBS - INJEÇÃO ELETRÔNICA - PARTIDA ELÉTRICA HONDA;UNID;MT com sugestão;Alteração de Característica / Especificação;;
25/05/2022;IPC;;1420978;APARELHO DE JANTAR EM PORCELANA COM 20 PEÇAS (4 PRATOS RASOS - 4 PRATOS FUNDOS - 4 PARATOS P/SOBREMESA - 4 PIRES - 4 XICARAS) - MOD.: MÔNACO  PORTO BRAS;UNID;;;;NC sem sugestão;;;
25/05/2022;IPC;;1498848;APARELHO DE JANTAR EM PORCELANA COM 20 PEÇAS (4 PRATOS RASOS - 4 PRATOS FUNDOS - 4 PARATOS P/SOBREMESA - 4 PIRES - 4 XICARAS) - MOD.:POMERODE  SCHMIDT;UNID;;;;NC sem sugestão;;;
25/05/2022;EPEPRECO;210804;187248;OPERADOR DE TRATOR ESTEIRA;MENSAL;1560152;OPERADOR DE TRATOR DE RODA;MENSAL;MT com sugestão;Alteração de Característica / Especificação;;Conforme contato com Sr. Edson, a empresa não tem o profisional .
25/05/2022;ELETROBRAS;132;187248;OPERADOR DE TRATOR ESTEIRA;MENSAL;1560152;OPERADOR DE TRATOR DE RODA;MENSAL;MT com sugestão;Alteração de Característica / Especificação;;Conforme contato com Sr. Edson, a empresa não tem o profisional .
25/05/2022;IPC;;1311971;AUTOMOVEL NOVO VOLKSWAGEN VOYAGE 1.6 4 PORTAS - COM AR CONDICIONADO, DIREÇÃO HIDRAULICA, VIDROS E TRAVAS ELÉTRICOS  VOLKSWAGEN;UNID;;;;NC sem sugestão;;;
26/05/2022;IPC;510319035;1497791;CURSO DE APERFEIÇOAMENTO PROFISSIONAL - TÉCNICAS ADMINISTRATIVAS - DURAÇÃO DE 6 MESES;MENSAL;1560154;CURSO DE APERFEIÇOAMENTO PROFISSIONAL - AUXILIAR ADMINISTRATIVO DURAÇÃO: 30 MESES;MENSAL;MT com sugestão;Alteração de Característica / Especificação;;
26/05/2022;IPC;510305019;1497790;CURSO DE LÍNGUA ESTRANGEIRA - INGLÊS AVANÇADO - 1 VEZ POR SEMANA - PRESENCIAL;MENSAL;1560155;CURSO DE LÍNGUA ESTRANGEIRA - INGLÊS AVANÇADO - 1 VEZ POR SEMANA - PRESENCIAL - DURAÇÃO: 30 MESES;MENSAL;MT com sugestão;Alteração de Característica / Especificação;;
26/05/2022;IPC;510305021;1497788;CURSO DE LÍNGUA ESTRANGEIRA - INGLÊS INICIANTE - 1 VEZ POR SEMANA - PRESENCIAL;MENSAL;1560156;CURSO DE LÍNGUA ESTRANGEIRA - INGLÊS INICIANTE - 1 VEZ POR SEMANA - PRESENCIAL - DURAÇÃO: 30 MESES;MENSAL;MT com sugestão;Alteração de Característica / Especificação;;
26/05/2022;IPC;510305022;1497789;CURSO DE LÍNGUA ESTRANGEIRA - INGLÊS INTERMEDIÁRIO - 1 VEZ POR SEMANA - PRESENCIAL;MENSAL;1560157;CURSO DE LÍNGUA ESTRANGEIRA - INGLÊS INTERMEDIÁRIO - 1 VEZ POR SEMANA - PRESENCIAL - DURAÇÃO: 30 MESES;MENSAL;MT com sugestão;Alteração de Característica / Especificação;;
26/05/2022;IPC;620319048;1528752;PNEU PARA AUTOMÓVEL RADIAL SEM CÂMARA 165/70 R13 83T  DUNLOP;UNID;1560158;PNEU PARA AUTOMÓVEL 175/75 R13 84T HIFLY;UNID;MT com sugestão;;FAVOR CONSIDERAR CARACTERÍSTICAS;FAVOR CONSIDERAR CARACTERÍSTICAS
26/05/2022;IPA;202210508;1080789;REQUEIJÃO CREMOSO   ITAMBE COPO 250;G;1560160;REQUEIJÃO CREMOSO  ITAMBE COPO 220;G;MT com sugestão;Alteração de Característica / Especificação;;
26/05/2022;IPA;;1458268;CIMENTO PORTLAND COMPOSTO CP II-F-40  VOTORANTIM SCO 50;KG;;;;NC sem sugestão;;;
26/05/2022;ICC;;1458268;CIMENTO PORTLAND COMPOSTO CP II-F-40  VOTORANTIM SCO 50;KG;;;;NC sem sugestão;;;
26/05/2022;IPC;620101008;1506862;AUTOMOVEL NOVO RENAULT LOGAN ZEN 1.6 4 PORTAS - CAMBIO MANUAL, COM AR CONDICIONADO, DIREÇÃO ELETRO-HIDRÁULICA, VIDROS E TRAVAS ELÉTRICOS  RENAULT;UNID;1560161;AUTOMOVEL NOVO RENAULT DUSTER OROCH OUTSIDER 1.3 TURBO 4 PORTAS - COM AR CONDICIONADO, DIREÇÃO ELETRO-HIDRÁULICA, VIDROS E TRAVAS ELÉTRICOS RENAULT;UNID;MT com sugestão;Alteração de Característica / Especificação;;
26/05/2022;;;1311630;AUTOMOVEL USADO CHEVROLET ONIX 1.0 4 PORTAS - COM AR CONDICIONADO, DIREÇÃO HIDRAULICA E VIDROS ELÉTRICOS - COM 1 ANO DE USO  CHEVROLET;UNID;1560162;AUTOMOVEL USADO CHEVROLET JOY PLUS 1.0 SEDAN 4 PORTAS - COM AR CONDICIONADO, DIREÇÃO HIDRAULICA E VIDROS ELÉTRICOS - COM 1  ANOS DE USO CHEVROLET;UNID;NC com sugestão;;MUDANÇA DE DENOMINAÇÃO PARA JOY PLUS SEDAN 1.0, 4 PORTAS........;MUDANÇA DE DENOMINAÇÃO PARA JOY PLUS SEDAN 1.0, 4 PORTAS........
26/05/2022;IPA;;1447257;BIODIESEL E SUAS MISTURAS QUE NÃO CONTENHAM OU QUE CONTENHAM MENOS DE 70 % EM PESO, DE ÓLEOS DE PETRÓLEO OU DE ÓLEOS MINERAIS BETUMINOSOS;M3;;;;NC sem sugestão;;;
26/05/2022;IPA;;1447256;BIODIESEL E SUAS MISTURAS QUE NÃO CONTENHAM OU QUE CONTENHAM MENOS DE 70 % EM PESO, DE ÓLEOS DE PETRÓLEO OU DE ÓLEOS MINERAIS BETUMINOSOS;M3;;;;NC sem sugestão;;;
26/05/2022;IPA;;1447261;BIODIESEL E SUAS MISTURAS QUE NÃO CONTENHAM OU QUE CONTENHAM MENOS DE 70 % EM PESO, DE ÓLEOS DE PETRÓLEO OU DE ÓLEOS MINERAIS BETUMINOSOS;M3;;;;NC sem sugestão;;;
26/05/2022;IPA;;1447262;BIODIESEL E SUAS MISTURAS QUE NÃO CONTENHAM OU QUE CONTENHAM MENOS DE 70 % EM PESO, DE ÓLEOS DE PETRÓLEO OU DE ÓLEOS MINERAIS BETUMINOSOS;M3;;;;NC sem sugestão;;;
26/05/2022;IPA;;1447260;BIODIESEL E SUAS MISTURAS QUE NÃO CONTENHAM OU QUE CONTENHAM MENOS DE 70 % EM PESO, DE ÓLEOS DE PETRÓLEO OU DE ÓLEOS MINERAIS BETUMINOSOS;M3;;;;NC sem sugestão;;;
26/05/2022;SCOPRECO;;491369;PLACA EM CHAPA DE AÇO GALVANIZADO PARA IDENTIFICAÇÃO DE MONUMENTOS MEDINDO (15X15)CM COM ESPESSURA DE 1MM FIXADA SOBRE TUBO DE FERRO GALVANIZADO DE 1_1/2", COM 100CM DE ALTURA, INCLINAÇÃO DE 30 GRAUS E PINTADO DE PRETO FOSCO.;UNID;;;;NC sem sugestão;;;
26/05/2022;IPC;620103071;1516533;AUTOMOVEL USADO VOLKSWAGEN  POLO 1.0 4 PORTAS - MANUAL - COM AR CONDICIONADO, DIREÇÃO ELETRICA, VIDROS E TRAVAS ELÉTRICOS - COM 2 ANOS DE USO  VOLKSWAGEN;UNID;1560168;AUTOMOVEL USADO VOLKSWAGEN  POLO 1.0 4 PORTAS - MANUAL - COM AR CONDICIONADO, DIREÇÃO ELETRICA, VIDROS E TRAVAS ELÉTRICOS - COM 3 ANOS DE USO VOLKSWAGEN;UNID;MT com sugestão;;;
26/05/2022;IPC;620917044;1538209;ALUGUEL DE VEÍCULO DE PASSEIO INTERMEDIÁRIO GRUPO FS - FORD KA+ OU SIMILAR - 4 PORTAS - MANUAL - COM AR CONDICIONADO (AEROPORTO GALEÃO);DIARIA;1560169;ALUGUEL DE VEÍCULO DE PASSEIO INTERMEDIÁRIO GRUPO F - FIAT CRONOS OU SIMILAR - 4 PORTAS - MANUAL - COM AR CONDICIONADO (AEROPORTO GALEÃO);DIARIA;MT com sugestão;Alteração de Característica / Especificação;;
26/05/2022;IPC;620917042;1538216;ALUGUEL DE VEÍCULO DE PASSEIO INTERMEDIÁRIO / BS - RENAULT LOGAN OU SIMILAR - 4 PORTAS - MANUAL - C/AR CONDICIONADO;DIARIA;1560170;ALUGUEL DE VEÍCULO DE PASSEIO INTERMEDIÁRIO F - RENAULT LOGAN OU SIMILAR - 4 PORTAS - MANUAL - C/AR CONDICIONADO  DIARIA;DIARIA;MT com sugestão;Alteração de Característica / Especificação;;
26/05/2022;IPC;620103035;1481034;AUTOMOVEL USADO CHEVROLET ONIX 1.0 4 PORTAS - COM AR CONDICIONADO, DIREÇÃO HIDRAULICA E VIDROS ELÉTRICOS - COM 2  ANOS DE USO  CHEVROLET;UNID;1560171;AUTOMOVEL USADO CHEVROLET ONIX 1.0 4 PORTAS - COM AR CONDICIONADO, DIREÇÃO HIDRAULICA E VIDROS ELÉTRICOS - COM 4 ANOS DE USO CHEVROLET;UNID;MT com sugestão;;;
26/05/2022;IPC;620917043;1538212;ALUGUEL DE VEÍCULO DE PASSEIO INTERMEDIÁRIO / F VW VOYAGE OU SIMILAR 4 PORTAS - MANUAL - COM AR CONDICIONADO (AEROPORTO GALEÃO);DIARIA;1560172;ALUGUEL DE VEÍCULO DE PASSEIO INTERMEDIARIO H VW VOYAGE OU SIMILAR 4 PORTAS - MANUAL - COM AR CONDICIONADO (AEROPORTO GALEÃO);DIARIA;MT com sugestão;Alteração de Característica / Especificação;;
26/05/2022;SCOPRECO;200446;1287165;ARGAMASSA PARA REJUNTAMENTO FLEX COR: CINZA CLARO - SACO 1 KG  QUARTZOLIT;KG;1560200;ARGAMASSA PARA REJUNTAMENTO FLEX COR: CINZA CLARO QUARTZOLIT SCO 25;KG;MT com sugestão;Alteração de embalagem;;Informação obtida com o Sr. Danilo, fardos de 15kg (15sc de 1kg dentro).
26/05/2022;SICROSP;;1295074;CAMINHONETE NOVA PICK-UP PESADA HILUX SRV FLEX, 4P, CABINE DUPLA, TRAÇÃO 4X2, CÂMBIO AUTOMÁTICO, POT: 159CV, CAPACIDADE DE CARGA 850KG - COM AIRBAG E FREIOS ABS.  TOYOTA;UNID;;;;NC sem sugestão;;;
26/05/2022;IPC;250145039;1455053;FOGÃO A GAS DOMESTICO COM QUATRO BOCAS PISO - MOD.: CHEF 52LBU - ACENDIMENTO AUTOMÁTICO - FORNO AUTO LIMPANTE - 1 PRATELEIRA FIXA - CAP. DO FORNO: 70L  ELECTROLUX;UNID;1560216;FOGÃO À GÁS DOMÉSTICO COM QUATRO BOCAS MOD.: CHEF 52LPV - PRETO - COM MESA DE VIDRO - ACENDIMENTO AUTOMÁTICO - FORNO AUTO LIMPANTE - 2 PRATELEIRAS FIXAS - CAP. DO FORNO: 70L ELECTROLUX;UNID;MT com sugestão;;FAVOR CONSIDERAR CARACTERÍSTICAS;FAVOR CONSIDERAR CARACTERÍSTICAS
26/05/2022;CADTERC-CJ;;1503529;[13408642]REGADOR DE PLÁSTICO VERMELHO 10 LITROS NOVE54 - CAIXA COM 2 UNIDADES  NOVE54  6;UNID;;;;NC sem sugestão;;;
26/05/2022;SICFERMG;;1529279;CONECTOR N MACHO PRENSA CABOS, PARA SER UTILIZADO COM CABOS DO TIPO RGC-213. FORMATO RETO. PINO DE LATÃO COM BANHO DE OURO. IMPEDÂNCIA 50 OHMS.  KLC;UNID;;;;MT sem sugestão;Alteração de marca;;FEITA MT PARA ALTERAR MARCA DO PRODUTO. EMPRESA NÃO COMERCIALIZA MAIS O PRODUTO NA MARCA: KLC.  RESPONDENTE FALOU QUE O FORNECEDOR ATUAL (USIVALE )TEM  MELHOR PREÇO .
26/05/2022;CADTERC-IC;;1350221;MULTIFUNCIONAL A LASER SL M470FR PROEXPRESS  SAMSUNG;UNID;;;;NC sem sugestão;;;
26/05/2022;SICFERMG;;1529278;CONECTOR FÊMEA  PARA REDE DE DADOS JACK CAT5E RJ45  MULTITOC;UNID;;;;MT sem sugestão;Alteração de marca;;FEITA MT PARA ALTERAR MARCA DO PRODUTO. EMPRESA NÃO COMERCIALIZA MAIS O PRODUTO NA MARCA:  MULTITOC.  RESPONDENTE FALOU QUE O FORNECEDOR ATUAL (SECCON )TEM  MELHOR PREÇO .
26/05/2022;SICFER;;1529280;CONECTOR UHF PARA CABO COAXIAL RG58  KLC;UNID;;;;MT sem sugestão;Alteração de marca;;FEITA MT PARA ALTERAR MARCA DO PRODUTO. EMPRESA NÃO COMERCIALIZA MAIS O PRODUTO NA MARCA: KLC.  RESPONDENTE FALOU QUE O FORNECEDOR ATUAL (USIVALE )TEM  MELHOR PREÇO .
26/05/2022;CADTERC-IC;;1355548;TONER PARA IMPRESSORA CARTUCHO DE TONER LASERJET CIANO 654A ORIGINAL (CF331A)  HP;UNID;;;;NC sem sugestão;;;
26/05/2022;IPC;;1517644;APARELHO DE SOM MINI SYSTEM COM CD - MOD.: PHS1900BT - USB -  BLUETOOTH  - BIVOLT - POT.: 1900W RMS  PHILCO;UNID;;;;NC sem sugestão;;;
26/05/2022;CADTERC-IC;;1355648;TONER 130A - CF351A - CIANO  HP;UNID;;;;NC sem sugestão;;;
26/05/2022;CADTERC-IC;;1356274;TONER PARA IMPRESSORA TONER LEXMARK 60FBH00 PRETO 20777  LEXMARK;UNID;;;;NC sem sugestão;;;
26/05/2022;IPC;111521024;1554844;QUEIJO PRATO FATIAS SOLTINHAS  FRIMESA PCT 400;G;1560222;QUEIJO PRATO FATIAS SOLTINHAS DEALE PCT 150;G;NC com sugestão;;;
26/05/2022;IPC;111517030;1496528;QUEIJO MUSSARELA FATIADO  FRIMESA EMB 500;G;1560223;QUEIJO MUSSARELA FATIADO DEALE EMB 150;G;NC com sugestão;;;
26/05/2022;CADTERCSEM;299920;1532040;CARNE BOVINA CONGELADA ALMONDEGA  WESSEL CX 270;G;1560226;CARNE BOVINA CONGELADA ALMONDEGA WESSEL 5 CAIXAS 270;G;MT com sugestão;Alteração de Característica / Especificação;;foi feita uma MT para ajuste do frete em relação a quantidade solicitada
26/05/2022;IPC;110731030;1515412;MASSA PARA PASTEL NEM COZIDA NEM RECHEADA   MASSAFEST PCT 200;G;1560227;MASSA PARA PASTEL NEM COZIDA NEM RECHEADA  MAIS PASTE PCT 200;G;MT com sugestão;;FAVOR CONSIDERAR CARACTERÍSTICAS;FAVOR CONSIDERAR CARACTERÍSTICAS
26/05/2022;CADTERC11;278577;1530473;OCULOS DE SEGURANÇA PARA PROTEÇÃO DOS OLHOS CONTRA FLUÍDOS, PARTICULAS E PRODUTOS QUÍMICOS - LENTES INCOLORES DE POLICARBONATO - PONTE NASAL - ESCUDO LATERAL DE POLICARBONATO INJETADO NA MESMA PEÇA DA LENTE E AJUSTE TELESCÓPICO DA HASTE EM 4 POSIÇÕES  SUPERMED  10;UNID;1560236;OCULOS DE SEGURANÇA PARA PROTEÇÃO DOS OLHOS CONTRA FLUÍDOS, PARTICULAS E PRODUTOS QUÍMICOS - LENTES INCOLORES DE POLICARBONATO - PONTE NASAL - ESCUDO LATERAL DE POLICARBONATO INJETADO NA MESMA PEÇA DA LENTE E AJUSTE TELESCÓPICO DA HASTE EM 4 POSIÇÕES SUPERMED  40;UNID;MT com sugestão;Alteração de unidade de medida;;
26/05/2022;INFRAES_BR;271810;1530473;OCULOS DE SEGURANÇA PARA PROTEÇÃO DOS OLHOS CONTRA FLUÍDOS, PARTICULAS E PRODUTOS QUÍMICOS - LENTES INCOLORES DE POLICARBONATO - PONTE NASAL - ESCUDO LATERAL DE POLICARBONATO INJETADO NA MESMA PEÇA DA LENTE E AJUSTE TELESCÓPICO DA HASTE EM 4 POSIÇÕES  SUPERMED  10;UNID;1560236;OCULOS DE SEGURANÇA PARA PROTEÇÃO DOS OLHOS CONTRA FLUÍDOS, PARTICULAS E PRODUTOS QUÍMICOS - LENTES INCOLORES DE POLICARBONATO - PONTE NASAL - ESCUDO LATERAL DE POLICARBONATO INJETADO NA MESMA PEÇA DA LENTE E AJUSTE TELESCÓPICO DA HASTE EM 4 POSIÇÕES SUPERMED  40;UNID;MT com sugestão;Alteração de unidade de medida;;
26/05/2022;INFRAES_SP;271810;1530473;OCULOS DE SEGURANÇA PARA PROTEÇÃO DOS OLHOS CONTRA FLUÍDOS, PARTICULAS E PRODUTOS QUÍMICOS - LENTES INCOLORES DE POLICARBONATO - PONTE NASAL - ESCUDO LATERAL DE POLICARBONATO INJETADO NA MESMA PEÇA DA LENTE E AJUSTE TELESCÓPICO DA HASTE EM 4 POSIÇÕES  SUPERMED  10;UNID;1560236;OCULOS DE SEGURANÇA PARA PROTEÇÃO DOS OLHOS CONTRA FLUÍDOS, PARTICULAS E PRODUTOS QUÍMICOS - LENTES INCOLORES DE POLICARBONATO - PONTE NASAL - ESCUDO LATERAL DE POLICARBONATO INJETADO NA MESMA PEÇA DA LENTE E AJUSTE TELESCÓPICO DA HASTE EM 4 POSIÇÕES SUPERMED  40;UNID;MT com sugestão;Alteração de unidade de medida;;
27/05/2022;IPC;620101001;1458739;AUTOMOVEL NOVO FIAT UNO ATRACTIVE 1.0 8 V BICOMBUSTIVEL - 4 PORTAS - DIREÇÃO HIDRÁULICA -AR CONDICIONADO - AIRBAG DUPLO - FREIOS ABS COM EBD - COR BRANCO SÓLIDO - POT.: 73,0CV(E) / 75,0CV (G)  FIAT;UNID;1560258;AUTOMOVEL NOVO FIAT CRONOS 1.3 4 PORTAS - COM AR CONDICIONADO, DIREÇÃO ELÉTRICA, VIDROS E TRAVAS ELÉTRICOS FIAT;UNID;NC com sugestão;;;
27/05/2022;IPC;110715005;1541793;MASSA NÃO COZIDA DE ESPAGUETE INTEGRAL  RENATA PCT 500;G;1560261;MASSA NÃO COZIDA DE ESPAGUETE SEMOLA VITAMINADO VITARELLA PCT 500;G;NC com sugestão;;;
27/05/2022;IPC;113511031;525302;ACHOCOLATADO EM PO   TODDY PTE 400;G;1560264;ACHOCOLATADO EM PO  TODDY PTE 370;G;NC com sugestão;;;
27/05/2022;IPC;;1508673;VINAGRE DE MAÇA   MARATA FCO 750;ML;;;;MT sem sugestão;;FAVOR CONSIDERA CARACTERISTICA;FAVOR CONSIDERA CARACTERISTICA
27/05/2022;IPC;113115020;1533642;EXTRATO DE TOMATE   QUERO CX 320;G;1560265;EXTRATO DE TOMATE QUERO (CX 130 G) QUERO CX 130;G;NC com sugestão;;;
27/05/2022;IPC;120707003;1529660;CERVEJA   BRAHMA GFA 600;ML;1560266;CERVEJA  HEINEKEN GFA 600;ML;NC com sugestão;;;
27/05/2022;IPC;111503003;1536329;IOGURTE COM POLPA DE FRUTA   DANONE EMB C/6PTE 85;G;1560267;BEBIDA LÁCTEA FERMENTADA MORANGO DANONE EMB C/6PTE 85;G;MT com sugestão;;MUDANÇA DE DESCRIÇÃO;MUDANÇA DE DESCRIÇÃO
27/05/2022;IPC;;1532326;ARROZ PARBOILIZADO LONGO FINO -TIPO 1  UNCLE BENS PCT 1;KG;;;;NC sem sugestão;;;
27/05/2022;IPC;;1540834;BACALHAU SALGADO TIPO SAITHE;KG;;;;NC sem sugestão;;;
27/05/2022;IPC;113605003;254830;VINHO TINTO PINOTAGE  MARCUS JAM GFA 750;ML;1560268;VINHO TINTO PINOTAGE  ALMADEN GFA 750;ML;FT com sugestão;;;
27/05/2022;IPC;113605004;254829;VINHO TINTO CABERNET SAUVIGNON  MARCUS JAM GFA 750;ML;1560269;VINHO TINTO CABERNET SAUVIGNON  ALMADEN GFA 750;ML;FT com sugestão;;;
27/05/2022;IPC;111701138;1455999;SOBRECOXA DE FRANGO CONGELADO ORGÂNICO  KORIN PCT 1;KG;1560285;SOBRECOXA DE FRANGO CONGELADO ORGÂNICO KORIN PCT 600;G;FT com sugestão;;;
27/05/2022;IPC;620103035;1538333;AUTOMOVEL USADO CHEVROLET MONTANA LS FURGAO 1.4 4 PORTAS - COM AR CONDICIONADO, DIREÇÃO HIDRAULICA E VIDROS ELÉTRICOS - COM 3 ANOS DE USO  CHEVROLET;UNID;1560284;AUTOMOVEL USADO CITROEN AIRCROSS LIKE 1.3 4 PORTAS - COM AR CONDICIONADO, DIREÇÃO HIDRAULICA E VIDROS ELÉTRICOS - COM 3 ANOS DE USO CITROEN;UNID;NC com sugestão;;;
27/05/2022;IPC;620103041;1538336;AUTOMÓVEL USADO ETIOS SEDAN X PLUS 1.5 CAMBIO AUTOMÁTICO - ALARME - AR CONDICIONADO - DESEMBAÇADOR TRASEIRO - DIREÇÃO HIDRÁULICA - FREIOS ABS - LIMPADOR TRASEIRO - RODAS DE LIGA LEVE - TRAVAS ELÉTRICAS - VIDROS ELÉTRICOS.  COM 5 ANOS DE USO  TOYOTA;UNID;1560286;AUTOMOVEL USADO RENAULT LOGAN ZEN 1.6 4 PORTAS - CAMBIO AUTOMATICO - COM AR CONDICIONADO, DIREÇÃO HIDRAULICA E VIDROS E TRAVAS ELÉTRICOS - COM 1 ANO DE USO RENAULT;UNID;NC com sugestão;;;
27/05/2022;IPC;;1521297;AUTOMOVEL USADO FORD ECOSPORT SE 1.5 FLEX - 4 PORTAS - COM AR CONDICIONADO - DIREÇÃO HIDRÁULICA E VIDROS E TRAVAS ELÉTRICOS - COM 1 ANO DE USO  FORD;UNID;;;;NC sem sugestão;;;
27/05/2022;;;1515437;CAMARÃO DESCASCADO COZIDO CONGELADO 85/100  DELLMARE PCT 400;G;1560287;CAMARÃO CINZA DESCASCADO COZIDO CONGELADO DELLMARE SCO 400;G;FT com sugestão;;;
27/05/2022;IPC;110115001;1529457;FEIJÃO MULATINHO   DA FAMILIA PCT 1;KG;1560300;FEIJÃO MULATINHO TIPO 1 NOTA 10 PCT 1;KG;FT com sugestão;;;
27/05/2022;IPC;110107002;1534553;FEIJÃO CARIOQUINHA TIPO 1  VITORIA PCT 1;KG;1560301;FEIJÃO CARIOQUINHA  URBANO PCT 1;KG;FT com sugestão;;;
27/05/2022;IPC;113603005;1425932;AGUARDENTE DE CANA-DE-AÇUCAR (CANINHA)  OI 81 GFA 880;ML;1560302;AGUARDENTE DE CANA-DE-AÇUCAR CANINHA PIRASSUNUN GFA 880;ML;FT com sugestão;;;
27/05/2022;IPC;530103022;1458815;BICICLETA ARO 12 SEM MARCHA QUADRO EM AÇO - MOD.: BARBIE  CALOI;UNID;1560329;BICICLETA ARO 12 SEM MARCHAS INFANTIL - MOD.: ARCO IRIS TRACK B;UNID;MT com sugestão;;FAVOR CONSIDERA CARACTERISTICA;FAVOR CONSIDERA CARACTERISTICA
27/05/2022;CADTERCSEM;282706;1495437;MARMITA DESCARTÁVEL EM PLÁSTICO, 3 DIVISÓRIAS COM TAMPA - MODELO: G 331 - CAPACIDADE DE 850ML  GALVANOTEK EMB 25;UNID;1560331;MARMITA DESCARTÁVEL EM PLÁSTICO, 3 DIVISÓRIAS COM TAMPA - MODELO: G 331 - CAPACIDADE DE 850ML GALVANOTEK EMB 100;UNID;MT com sugestão;;;
27/05/2022;CADTERCSEM;282710;1517133;IOGURTE COM POLPA DE FRUTA ZERO AÇUCAR E LACTOSE - BAUNILHA  MOLICO GFA 170;G;1560332;IOGURTE DESNATADO ZERO LACTOSE MORANGO MOLICO GFA 170;G;MT com sugestão;Alteração de Característica / Especificação;;
27/05/2022;CADTERCSEM;280733;1517132;IOGURTE VIV 3 GRÃOS - SABOR FRAMBOESA E LIMÃO  VIGOR EMB 180;G;1560333;IOGURTE PARCIALMENTE DESNATADO VIV 3 GRÃOS - SABOR FRAMBOESA E LIMÃO VIGOR GFA 170;G;MT com sugestão;Alteração de Característica / Especificação;;
27/05/2022;CADTERCSEM;279087;1517143;OVO DE GALINHA VERMELHO, EXTRA.  MANTIQUEIR CX 12;UNID;1560334;OVO DE GALINHA VERMELHO CAIPIRA ITO CX 20;UNID;MT com sugestão;Alteração de Característica / Especificação;;
27/05/2022;CADTERCSEM;282343;1398831;MACARRÃO AVE MARIA COM OVOS LAMEN RENATA PCT 500;G;1560338;MACARRÃO COM OVOS PADRE NOSSO RENATA PCT 500;G;MT com sugestão;;;
27/05/2022;IPC;;1403056;BICICLETA ARO 12 SEM MARCHA QUADRO EM AÇO - MOD.: POWER REX  CALOI;UNID;;;;MT sem sugestão;;FAVOR CONSIDERA CARACTERISTICA;FAVOR CONSIDERA CARACTERISTICA
